2,-120300.661801
3,-150248.993830
4,-171966.160279
5,-195045.050369
6,-203354.881859
7,-209377.965076
8,-217612.531309
9,-220204.680756
10,-223542.668497
11,-227636.594452
12,-228171.786325
13,-228515.778955
14,-228720.928731
15,-228648.820202
16,-228711.415390
17,-228403.249987
18,-231080.844548
19,-231135.724817
20,-232005.233762
21,-231542.309238
22,-233511.765812
23,-234572.236932
24,-235435.618548
25,-235827.963595
26,-235820.150308
27,-236952.694277
28,-236916.898721
29,-238102.258857
30,-238821.641315
31,-239199.872797
32,-239412.748145
33,-239984.434811
34,-240436.190221
35,-240629.254648
36,-241065.970124
37,-241387.173888
38,-242032.847270
39,-241837.603051
40,-242718.208757
41,-244767.579751
42,-244104.292392
43,-244907.948318
44,-244846.876371
45,-243421.455743
46,-243865.236852
47,-245184.502572
48,-245177.476241
49,-245018.710174
50,-247488.819782
